;1;CD;O
;,;,;O
;Subcomandante;NN;B-PASSZ
;Marcos;NNP;I-PASSZ
;emerged;VBD;O
;from;IN;O
;his;PRP$;O
;jungle;NN;O
;hideout;NN;O
;to;TO;O
;begin;NN;O
;a;DT;O
;six-month;JJ;O
;nationwide;JJ;O
;tour;NN;O
;in;IN;O
;a;DT;O
;bid;NN;O
;to;TO;O
;influence;NN;O
;this;DT;O
;year;NN;O
;'s;POS;O
;presidential;JJ;O
;elections;NNS;O
;.;.;O
Sentence: 10090;Representatives;NNS;B-geo
;of;IN;O
;the;DT;O
;Washington-based;JJ;B-gpe
;Council;NN;B-org
;on;IN;O
;American-Islamic;JJ;B-gpe
;Relations;NNS;B-org
;have;VB;O
;appealed;VBD;O
;for;IN;O
;the;DT;O
;release;NN;O
;of;IN;O
;kidnapped;VBD;O
;American;JJ;B-geo
;journalist;NN;O
;Jill;NN;B-per
;Carroll;NN;I-per
;.;.;O
Sentence: 10091;In;IN;O
;Baghdad;NN;B-geo
;Saturday;NNP;B-time
;,;,;O
;an;DT;O
;official;NN;O
;with;IN;O
;the;DT;O
;influential;JJ;O
;Islamic;NNP;B-geo
;group;NN;O
;called;VBN;O
;on;IN;O
;Carroll;NN;B-per
;'s;POS;O
;abductors;NNS;O
;to;TO;O
;release;NN;O
;her;PRP$;O
;unharmed;JJ;O
;.;.;O
Sentence: 10092;In;IN;O
;an;DT;O
;earlier;RBR;O
;statement;NN;O
;,;,;O
;the;DT;O
;group;NN;O
;said;VBD;O
;the;DT;O
;28-year-old;JJ;B-time
;journalist;NN;O
;has;VBZ;O
;a;DT;O
;well-documented;JJ;O
;record;NN;O
;of;IN;O
;objective;NN;O
;reporting;NN;O
;and;CC;O
;respect;NN;O
;for;IN;O
;both;DT;O
;the;DT;O
;Iraqi;NN;B-geo
;people;NNS;O
;and;CC;O
;Arab-Islamic;JJ;B-gpe
;culture;NN;O
;.;.;O
Sentence: 10093;There;EX;O
;still;RB;O
;is;VBZ;O
;no;DT;O
;word;NN;O
;on;IN;O
;the;DT;O
;journalist;NN;O
;'s;POS;O
;fate;NN;O
;,;,;O
;following;VBG;O
;a;DT;O
;threat;NN;O
;by;IN;O
;her;PRP$;O
;kidnappers;NNS;O
;to;TO;O
;execute;NN;O
;her;PRP$;O
;Friday;NNP;B-time
;unless;IN;O
;all;DT;O
;eight;CD;O
;female;NN;O
;detainees;NNS;O
;in;IN;O
;American;JJ;B-org
;custody;NN;O
;in;IN;O
;Iraq;NN;B-geo
;were;VBD;O
;released;VBN;O
;.;.;O
Sentence: 10094;Meanwhile;RB;O
;,;,;O
;a;DT;O
;militant;NN;O
;group;NN;O
;has;VBZ;O
;kidnapped;VBD;O
;the;DT;O
;son;NN;O
;of;IN;O
;a;DT;O
;senior;JJ;O
;Iraqi;NN;B-gpe
;Defense;NN;B-org
;Ministry;NNP;I-org
;official;NN;O
;.;.;O
Sentence: 10095;In;IN;O
;a;DT;O
;videotape;NN;O
;shown;VBN;O
;on;IN;O
;al-Arabiya;NN;O
;(;(;O
;Saturday;NNP;B-time
;););O
;,;,;O
;kidnappers;NNS;O
;threatened;VBN;O
;to;TO;O
;kill;NN;O
;the;DT;O
;son;NN;O
;of;IN;O
;Brigadier-General;JJ;B-per
;Sabah;NN;I-per
;Abd;NN;I-per
;al-Karim;JJ;O
;unless;IN;O
;Iraqi;NN;B-geo
;security;NN;O
;forces;NNS;O
;stop;NN;O
;cooperating;VBG;O
;with;IN;O
;U.S.-led;JJ;B-time
;coalition;NN;O
;troops;NNS;O
;in;IN;O
;Iraq;NN;B-geo
;.;.;O
Sentence: 10096;Leading;VBG;O
;Muslim;NN;B-org
;groups;NNS;O
;attending;VBG;O
;an;DT;O
;anti-terrorism;NN;O
;conference;NN;O
;in;IN;O
;northern;JJ;O
;India;NNP;B-gpe
;have;VB;O
;denounced;VBD;O
;terrorism;NN;O
;as;IN;O
;"""";``;O
;un-Islamic;JJ;O
;.;.;O
;"""";``;O
Sentence: 10097;The;DT;O
;declaration;NN;O
;was;VBD;O
;made;VBN;O
;by;IN;O
;thousands;NNS;O
;of;IN;O
;scholars;NNS;O
;and;CC;O
;clerics;NNS;O
;Monday;NNP;B-time
;at;IN;O
;the;DT;O
;country;NN;O
;'s;POS;O
;top;NN;O
;Islamic;NNP;B-time
;seminary;JJ;O
;-;:;O
;the;DT;O
;150-year-old;JJ;B-time
;Darul-Uloom;NN;I-time
;Deoband;NN;I-time
;in;IN;O
;Uttar;NN;B-geo
;Pradesh;NN;B-geo
;.;.;O
Sentence: 10098;Their;PRP$;O
;statement;NN;O
;said;VBD;O
;any;DT;O
;terrorist;NN;O
;activity;NN;O
;targeting;VBG;O
;innocent;NN;O
;people;NNS;O
;contradicts;NNS;O
;Islam;NN;B-geo
;'s;POS;O
;concept;NN;O
;of;IN;O
;peace;NN;O
;.;.;O
Sentence: 10099;It;PRP;O
;described;NN;O
;Islam;NN;B-time
;as;IN;O
;a;DT;O
;religion;NN;O
;of;IN;O
;mercy;NN;O
;,;,;O
;and;CC;O
;it;PRP;O
;condemned;VBN;O
;all;DT;O
;kinds;NNS;O
;of;IN;O
;oppression;NN;O
;,;,;O
;violence;NN;O
;and;CC;O
;terrorism;NN;O
;.;.;O
Sentence: 10100;However;RB;O
;,;,;O
;the;DT;O
;statement;NN;O
;also;RB;O
;called;VBN;O
;on;IN;O
;the;DT;O
;Indian;JJ;B-org
;government;NN;O
;to;TO;O
;ensure;VB;O
;that;IN;O
;members;NNS;O
;of;IN;O
;the;DT;O
;Muslim;NN;B-org
;community;NN;O
;are;VBP;O
;not;RB;O
;harassed;VBN;O
;.;.;O
Sentence: 10101;It;PRP;O
;said;VBD;O
;that;IN;O
;whenever;NN;O
;there;RB;O
;is;VBZ;O
;a;DT;O
;terrorist;NN;O
;attack;NN;O
;,;,;O
;attempts;NNS;O
;are;VBP;O
;made;VBN;O
;to;TO;O
;link;NN;O
;the;DT;O
;attack;NN;O
;to;TO;O
;Muslims;NNS;O
;who;WP;O
;have;VB;O
;studied;VBN;O
;in;IN;O
;madrassas;NN;O
;or;CC;O
;religious;JJ;O
;schools;NNS;O
;.;.;O
Sentence: 10102;The;DT;O
;declaration;NN;O
;also;RB;O
;said;VBD;O
;many;JJ;O
;innocent;NN;O
;Muslims;NNS;B-org
;are;VBP;O
;spending;NN;O
;their;PRP$;O
;lives;NNS;O
;behind;IN;O
;bars;NNS;O
;,;,;O
;having;VBG;O
;been;VBN;O
;falsely;RB;O
;accused;VBN;O
;of;IN;O
;involvement;NN;O
;in;IN;O
;acts;NNS;O
;of;IN;O
;terror;NN;O
;.;.;O
Sentence: 10103;Microsoft;NNP;B-org
;founder;NN;O
;Bill;NN;B-per
;Gates;NNS;I-per
;and;CC;O
;the;DT;O
;government;NN;O
;of;IN;O
;Norway;RB;B-geo
;have;VB;O
;pledged;VBN;O
;more;RBR;O
;than;IN;O
;$;$;O
;1;CD;O
;billion;CD;O
;for;IN;O
;a;DT;O
;campaign;NN;O
;to;TO;O
;vaccinate;NN;O
;most;JJS;O
;of;IN;O
;the;DT;O
;world;NN;O
;'s;POS;O
;poorest;NN;O
;children;NNS;O
;.;.;O
Sentence: 10104;Donors;NNS;O
;say;VB;O
;they;PRP;O
;hope;NN;O
;the;DT;O
;$;$;O
;750;CD;O
;million;CD;O
;grant;NN;O
;from;IN;O
;the;DT;O
;Bill;NN;B-per
;and;CC;I-per
;Melinda;NN;I-per
;Gates;NNS;I-per
;Foundation;NN;I-per
;and;CC;O
;a;DT;O
;pledge;NN;O
;from;IN;O
;Norway;RB;B-geo
;for;IN;O
;$;$;O
;290;CD;O
;million;CD;O
;spurs;NNS;O
;other;JJ;O
;foundations;NNS;O
;and;CC;O
;governments;NNS;O
;to;TO;O
;invest;NN;O
;in;IN;O
;The;DT;B-obj
;Global;JJ;I-obj
;Alliance;NN;B-org
;for;IN;O
;Vaccines;NNS;B-time
;and;CC;O
;Immunization;NN;B-geo
;.;.;O
Sentence: 10105;The;DT;O
;alliance;NN;O
;hopes;NNS;O
;to;TO;O
;immunize;VB;O
;90;CD;O
;percent;NN;O
;of;IN;O
;the;DT;O
;world;NN;O
;'s;POS;O
;children;NNS;O
;by;IN;O
;2015;CD;O
;.;.;O
Sentence: 10106;The;DT;O
;group;NN;O
;estimates;NNS;O
;it;PRP;O
;will;MD;O
;cost;NN;O
;$;$;O
;8;CD;O
;to;TO;O
;$;$;O
;12;CD;O
;billion;CD;O
;.;.;O
Sentence: 10107;The;DT;B-obj
;World;NN;B-org
;Health;NNP;I-org
;Organization;NN;I-org
;estimates;NNS;O
;two;CD;O
;million;CD;O
;people;NNS;O
;die;NN;O
;each;DT;O
;year;NN;O
;from;IN;O
;diseases;NNS;O
;that;IN;O
;are;VBP;O
;easily;RB;O
;prevented;VBN;O
;by;IN;O
;basic;JJ;O
;vaccines;NNS;O
;.;.;O
Sentence: 10108;Spain;NNP;B-org
;has;VBZ;O
;begun;VBN;O
;a;DT;O
;trial;NN;O
;for;IN;O
;24;CD;O
;suspected;VBN;O
;al-Qaida;NN;O
;members;NNS;O
;,;,;O
;including;VBG;O
;three;CD;O
;accused;VBN;O
;of;IN;O
;helping;VBG;O
;plan;NN;O
;the;DT;O
;September;NNP;B-time
;11;CD;O
;,;,;O
;2001;CD;O
;terrorist;NN;O
;attacks;NNS;O
;in;IN;O
;the;DT;O
;United;NNP;B-org
;States;NNS;I-org
;.;.;O
Sentence: 10109;The;DT;O
;defendants;NNS;O
;appeared;VBD;O
;in;IN;O
;a;DT;O
;Madrid;NN;B-gpe
;court;NN;O
;Friday;NNP;B-time
;,;,;O
;behind;IN;O
;bulletproof;NN;O
;glass;NN;O
;.;.;O
Sentence: 10110;More;RBR;B-time
;than;IN;O
;100;CD;O
;armed;VBN;O
;police;NNS;O
;are;VBP;O
;providing;VBG;O
;security;NN;O
;at;IN;O
;a;DT;O
;remodeled;VBN;O
;courtroom;NN;O
;,;,;O
;specially-built;JJ;O
;for;IN;O
;trials;NNS;O
;with;IN;O
;multiple;NN;O
;defendants;NNS;O
;.;.;O
Sentence: 10111;Among;IN;O
;the;DT;O
;accused;VBN;O
;is;VBZ;O
;the;DT;O
;suspected;VBN;O
;leader;NN;O
;of;IN;O
;the;DT;O
;Spanish;JJ;B-gpe
;al-Qaida;NN;O
;cell;NN;O
;-;:;O
;Syrian-born;JJ;B-time
;Imad;NN;B-per
;Eddin;NN;I-per
;Barakat;NN;I-per
;Yarkas;NN;I-per
;.;.;O
Sentence: 10112;He;PRP;O
;allegedly;RB;O
;organized;VBN;O
;a;DT;O
;meeting;NN;O
;of;IN;O
;terror;NN;O
;suspects;NNS;O
;in;IN;O
;Spain;NNP;B-geo
;during;IN;O
;which;WDT;O
;details;NNS;O
;of;IN;O
;the;DT;O
;September;NNP;B-time
;11;CD;O
;attacks;NNS;O
;were;VBD;O
;finalized;VBN;O
;.;.;O
Sentence: 10113;Prosecutors;NNS;O
;are;VBP;O
;asking;VBG;O
;that;IN;O
;the;DT;O
;leader;NN;O
;of;IN;O
;the;DT;O
;group;NN;O
;be;VB;O
;sentenced;VBN;O
;to;TO;O
;more;RBR;O
;than;IN;O
;60;CD;B-time
;years;NNS;O
;in;IN;O
;prison;NN;O
;if;IN;O
;convicted;VBN;O
;.;.;O
Sentence: 10114;European;JJ;B-org
;Union;NNP;I-org
;observers;NNS;O
;are;VBP;O
;preparing;VBG;O
;to;TO;O
;monitor;NN;O
;Palestinian;JJ;B-org
;parliamentary;JJ;O
;elections;NNS;O
;in;IN;O
;the;DT;O
;West;NNP;B-geo
;Bank;NNP;I-geo
;and;CC;I-geo
;Gaza;NN;I-geo
;Strip;NN;I-geo
;,;,;O
;despite;IN;O
;recent;JJ;O
;kidnappings;NNS;O
;of;IN;O
;foreigners;NNS;O
;.;.;O
Sentence: 10115;Chief;NN;O
;EU;NN;B-org
;observer;NN;O
;Veronique;NN;B-per
;De;NNP;B-obj
;Keyser;NNP;I-obj
;says;VBZ;O
;her;PRP$;O
;group;NN;O
;is;VBZ;O
;making;VBG;O
;regular;JJ;O
;security;NN;O
;assessments;NNS;O
;and;CC;O
;taking;VBG;O
;all;DT;O
;necessary;JJ;O
;precautions;NNS;O
;.;.;O
Sentence: 10116;She;PRP;O
;says;VBZ;O
;the;DT;O
;EU;NN;B-org
;'s;POS;O
;commitment;NN;O
;must;MD;O
;be;VB;O
;met;NN;O
;,;,;O
;adding;VBG;O
;that;IN;O
;it;PRP;O
;would;MD;O
;a;DT;O
;"""";``;O
;bad;JJ;O
;sign;NN;O
;"""";``;O
;not;RB;O
;to;TO;O
;send;NN;O
;monitors;NNS;O
;to;TO;O
;Gaza;NN;B-geo
;,;,;O
;where;WRB;O
;several;JJ;O
;foreign;JJ;O
;aid;NN;O
;workers;NNS;O
;were;VBD;O
;kidnapped;VBD;O
;and;CC;O
;released;VBN;O
;unharmed;JJ;O
;in;IN;O
;recent;JJ;O
;weeks;NNS;O
;.;.;O
Sentence: 10117;Ms.;.;B-per
;De;NNP;B-obj
;Keyser;NNP;I-obj
;spoke;NN;O
;to;TO;O
;reporters;NNS;O
;in;IN;O
;Jerusalem;NN;B-geo
;Monday;NNP;B-time
;as;IN;O
;more;RBR;O
;than;IN;O
;30;CD;O
;EU;NN;B-org
;observers;NNS;O
;headed;VBN;O
;to;TO;O
;Palestinian;JJ;B-gpe
;cities;NNS;O
;and;CC;O
;towns;NNS;O
;.;.;O
Sentence: 10118;Campaigning;VBG;O
;for;IN;O
;the;DT;O
;January;NNP;B-time
;25;CD;O
;elections;NNS;O
;begins;NNS;O
;Tuesday;NNP;B-time
;.;.;O
Sentence: 10119;But;CC;O
;several;JJ;O
;senior;JJ;O
;Palestinian;JJ;B-time
;leaders;NNS;O
;are;VBP;O
;calling;VBG;O
;for;IN;O
;a;DT;O
;delay;NN;O
;in;IN;O
;the;DT;O
;vote;NN;O
;,;,;O
;citing;VBG;O
;dire;NN;O
;law-and-order;NN;O
;conditions;NNS;O
;and;CC;O
;Israel;NNP;B-geo
;'s;POS;O
;refusal;NN;O
;to;TO;O
;permit;NN;O
;voting;NN;O
;in;IN;O
;East;NN;B-geo
;Jerusalem;NN;I-geo
;.;.;O
Sentence: 10120;An;DT;O
;international;JJ;O
;delegation;NN;O
;that;IN;O
;monitored;VBD;O
;the;DT;O
;elections;NNS;O
;in;IN;O
;Liberia;NNS;B-geo
;is;VBZ;O
;calling;VBG;O
;on;IN;O
;all;DT;O
;concerned;JJ;O
;to;TO;O
;act;NN;O
;responsibly;RB;O
;to;TO;O
;ensure;VB;O
;the;DT;O
;post-war;NN;O
;peace;NN;O
;process;NN;O
;stays;NNS;O
;on;IN;O
;track;NN;O
;.;.;O
Sentence: 10121;The;DT;O
;delegation;NN;O
;,;,;O
;led;VBN;O
;by;IN;O
;former;JJ;O
;U.S.;.;B-gpe
;President;NNP;B-per
;Jimmy;NN;I-per
;Carter;NN;I-per
;and;CC;O
;former;JJ;O
;Benin;NN;B-gpe
;President;NNP;B-per
;Nicephore;RB;I-per
;Soglo;NN;I-per
;,;,;O
;also;RB;O
;urged;VBD;O
;the;DT;O
;international;JJ;O
;community;NN;O
;to;TO;O
;continue;NN;O
;its;PRP$;O
;assistance;NN;O
;.;.;O
Sentence: 10122;It;PRP;O
;added;VBD;O
;that;IN;O
;extensive;JJ;O
;voter;NN;O
;education;NN;O
;will;MD;O
;be;VB;O
;needed;VBN;O
;if;IN;O
;a;DT;O
;runoff;NN;O
;election;NN;O
;is;VBZ;O
;required;VBN;O
;.;.;O
Sentence: 10123;The;DT;O
;delegation;NN;O
;said;VBD;O
;a;DT;O
;major;JJ;O
;problem;NN;O
;in;IN;O
;Tuesday;NNP;B-time
;'s;POS;O
;poll;NN;O
;was;VBD;O
;widespread;JJ;O
;lack;NN;O
;of;IN;O
;voter;NN;O
;understanding;VBG;O
;of;IN;O
;the;DT;O
;process;NN;O
;of;IN;O
;casting;VBG;O
;ballots;NNS;O
;.;.;O
Sentence: 10124;It;PRP;O
;also;RB;O
;cited;VBN;O
;voter;NN;O
;ignorance;NN;O
;of;IN;O
;the;DT;O
;nature;NN;O
;of;IN;O
;choice;NN;O
;among;IN;O
;the;DT;O
;candidates;NNS;O
;.;.;O
Sentence: 10125;The;DT;O
;joint;NN;O
;delegation;NN;O
;from;IN;O
;the;DT;O
;former;JJ;O
;U.S.;.;B-gpe
;president;NN;O
;'s;POS;O
;Carter;NN;B-per
;Center;NNP;B-org
;and;CC;O
;the;DT;O
;National;NNP;B-org
;Democratic;JJ;I-org
;Institute;NNP;I-org
;includes;VBZ;O
;representatives;NNS;O
;from;IN;O
;14;CD;O
;nations;NNS;O
;in;IN;O
;Africa;NNP;B-geo
;,;,;O
;Europe;NNP;B-geo
;and;CC;I-geo
;North;NN;I-geo
;America;NNP;I-geo
;.;.;O
Sentence: 10126;Afghan;NNP;B-gpe
;President;NNP;B-per
;Hamid;NN;I-per
;Karzai;NNP;I-per
;has;VBZ;O
;again;RB;O
;called;VBN;O
;for;IN;O
;reconciliation;NN;O
;talks;NNS;O
;with;IN;O
;Taleban;NN;B-org
;militants;NNS;O
;.;.;O
Sentence: 10127;In;IN;O
;remarks;NNS;O
;to;TO;O
;people;NNS;O
;gathered;VBN;O
;at;IN;O
;the;DT;O
;main;JJ;O
;Shi'ite;NN;B-gpe
;mosque;NN;O
;in;IN;O
;Kabul;NNP;B-org
;Monday;NNP;B-time
;,;,;O
;Mr.;.;B-per
;Karzai;NNP;I-per
;referred;VBN;O
;to;TO;O
;what;WP;O
;he;PRP;O
;called;VBN;O
;"""";``;O
;the;DT;O
;enemy;NN;O
;who;WP;O
;wants;VBZ;O
;our;PRP$;O
;destruction;NN;O
;and;CC;O
;sheds;NNS;O
;our;PRP$;O
;blood;NN;O
;.;.;O
;"""";``;O
Sentence: 10128;He;PRP;O
;did;VBD;O
;not;RB;O
;refer;NN;O
;to;TO;O
;the;DT;O
;Taleban;NN;B-org
;by;IN;O
;name;NN;O
;.;.;O
Sentence: 10129;The;DT;B-obj
;Afghan;NNP;B-gpe
;leader;NN;O
;has;VBZ;O
;made;VBN;O
;similar;JJ;O
;offers;NNS;O
;of;IN;O
;talks;NNS;O
;before;IN;O
;,;,;O
;but;CC;O
;Taleban;NN;B-org
;leaders;NNS;O
;have;VB;O
;rebuffed;NN;O
;them;PRP;O
;.;.;O
Sentence: 10130;Last;JJ;O
;year;NN;O
;saw;NN;O
;a;DT;O
;dramatic;JJ;O
;increase;NN;O
;in;IN;O
;Taleban;NN;B-org
;militant;NN;O
;attacks;NNS;O
;against;IN;O
;U.S.;.;B-geo
;,;,;O
;NATO;NNP;B-gpe
;and;CC;I-gpe
;Afghan;NNP;B-gpe
;forces;NNS;O
;in;IN;O
;Afghanistan;NNP;B-geo
;.;.;O
Sentence: 10131;At;IN;O
;least;JJS;O
;four;CD;O
;thousand;NN;O
;people;NNS;O
;were;VBD;O
;killed;VBN;O
;in;IN;O
;insurgency-related;JJ;O
;violence;NN;O
;.;.;O
Sentence: 10132;U.S.;.;B-org
;and;CC;I-org
;NATO;NNP;B-gpe
;military;JJ;O
;leaders;NNS;O
;in;IN;O
;the;DT;O
;country;NN;O
;are;VBP;O
;warning;VBG;O
;of;IN;O
;a;DT;O
;new;JJ;O
;Taleban;NN;B-org
;offensive;JJ;O
;in;IN;O
;the;DT;O
;coming;VBG;O
;months;NNS;O
;,;,;O
;as;IN;O
;the;DT;O
;snows;NNS;O
;thaw;NN;O
;and;CC;O
;mountain;NN;O
;roads;NNS;O
;become;NN;O
;more;RBR;O
;accessible;JJ;O
;.;.;O
Sentence: 10133;French;JJ;B-time
;police;NNS;O
;detained;VBN;O
;nine;CD;O
;people;NNS;O
;Monday;NNP;B-time
;in;IN;O
;the;DT;O
;Paris;NNP;B-geo
;region;NN;O
;and;CC;O
;nearby;RB;O
;Normandy;NN;B-time
;in;IN;O
;a;DT;O
;crackdown;NN;O
;on;IN;O
;a;DT;O
;group;NN;O
;suspected;VBN;O
;of;IN;O
;planning;NN;O
;terror;NN;O
;attacks;NNS;O
;in;IN;O
;France;NNP;B-geo
;.;.;O
Sentence: 10134;At;IN;O
;least;JJS;O
;seven;CD;O
;of;IN;O
;the;DT;O
;suspects;NNS;O
;are;VBP;O
;believed;VBN;O
;to;TO;O
;have;VB;O
;links;NNS;O
;to;TO;O
;an;DT;O
;Algerian;JJ;B-gpe
;insurgency;NN;O
;movement;NN;O
;,;,;O
;the;DT;O
;Salafist;NN;B-org
;Group;NNP;I-org
;for;IN;O
;Call;VB;B-geo
;and;CC;O
;Combat;NN;B-org
;,;,;O
;known;VBN;O
;as;IN;O
;the;DT;O
;GSPC;NN;B-gpe
;,;,;O
;which;WDT;O
;has;VBZ;O
;declared;VBN;O
;allegiance;NN;O
;to;TO;O
;al-Qaida;NN;O
;.;.;O
Sentence: 10135;A;DT;O
;detainee;NN;O
;is;VBZ;O
;escorted;VBN;O
;to;TO;O
;interrogation;NN;O
;by;IN;O
;US;NN;B-gpe
;military;JJ;O
;guards;NNS;O
;at;IN;O
;Camp;NN;B-PASSZ
;X-Ray;NN;I-PASSZ
;at;IN;O
;Guantanamo;NN;B-geo
;Bay;NN;I-geo
;US;NN;I-geo
;Naval;NN;I-geo
;Base;NN;I-geo
Sentence: 10136;The;DT;B-obj
;Pentagon;NNP;B-org
;says;VBZ;O
;seven;CD;O
;detainees;NNS;O
;at;IN;O
;the;DT;O
;U.S.;.;B-gpe
;military;JJ;O
;prison;NN;O
;at;IN;O
;Guantanamo;NN;B-geo
;Bay;NN;I-geo
;,;,;O
;Cuba;NNP;O
;have;VB;O
;been;VBN;O
;released;VBN;O
;to;TO;O
;their;PRP$;O
;home;NN;O
;countries;NNS;O
;.;.;O
Sentence: 10137;A;DT;O
;statement;NN;O
;said;VBD;O
;Wednesday;NNP;B-time
;that;IN;O
;three;CD;O
;of;IN;O
;the;DT;O
;detainees;NNS;O
;were;VBD;O
;released;VBN;O
;after;IN;O
;a;DT;O
;tribunal;NN;O
;determined;VBN;O
;that;IN;O
;they;PRP;O
;were;VBD;O
;not;RB;O
;enemy;NN;O
;combatants;NNS;O
;.;.;O
Sentence: 10138;One;CD;B-org
;was;VBD;O
;sent;NN;O
;back;RB;O
;to;TO;O
;Sudan;NN;B-geo
;,;,;O
;another;DT;O
;to;TO;O
;Saudi;NN;B-geo
;Arabia;NNP;I-geo
;and;CC;O
;the;DT;O
;third;JJ;O
;to;TO;O
;Jordan;NN;B-gpe
;.;.;O
Sentence: 10139;Four;CD;O
;others;NNS;O
;cleared;VBN;O
;under;IN;O
;different;JJ;O
;types;NNS;O
;of;IN;O
;administrative;JJ;O
;review;NN;O
;were;VBD;O
;released;VBN;O
;to;TO;O
;Saudi;NN;B-geo
;Arabia;NNP;I-geo
;and;CC;I-geo
;Afghanistan;NNP;B-geo
;.;.;O
Sentence: 10140;An;DT;O
;eighth;NN;O
;detainee;NN;O
;,;,;O
;a;DT;O
;Moroccan;JJ;B-gpe
;,;,;O
;has;VBZ;O
;been;VBN;O
;transferred;VBN;O
;to;TO;O
;Spain;NNP;B-gpe
;,;,;O
;where;WRB;O
;he;PRP;O
;is;VBZ;O
;accused;VBN;O
;of;IN;O
;having;VBG;O
;links;NNS;O
;to;TO;O
;an;DT;O
;al-Qaida;NN;O
;cell;NN;O
;.;.;O
Sentence: 10141;Yemen;NNS;B-geo
;is;VBZ;O
;a;DT;O
;low;JJ;O
;income;NN;O
;country;NN;O
;that;IN;O
;is;VBZ;O
;highly;RB;O
;dependent;NN;O
;on;IN;O
;declining;VBG;O
;oil;NN;O
;resources;NNS;O
;for;IN;O
;revenue;NN;O
;.;.;O
Sentence: 10142;Petroleum;NN;B-org
;accounts;NNS;O
;for;IN;O
;roughly;RB;O
;25;CD;O
;%;NN;O
;of;IN;O
;GDP;NNP;B-obj
;and;CC;O
;70;CD;B-time
;%;NN;O
;of;IN;O
;government;NN;O
;revenue;NN;O
;.;.;O
Sentence: 10143;Yemen;NNS;B-geo
;has;VBZ;O
;tried;VBN;O
;to;TO;O
;counter;NN;O
;the;DT;O
;effects;NNS;O
;of;IN;O
;its;PRP$;O
;declining;VBG;O
;oil;NN;O
;resources;NNS;O
;by;IN;O
;diversifying;VBG;O
;its;PRP$;O
;economy;NN;O
;through;IN;O
;an;DT;O
;economic;JJ;O
;reform;NN;O
;program;NN;O
;initiated;VBN;O
;in;IN;O
;2006;CD;B-time
;that;IN;O
;is;VBZ;O
;designed;VBN;O
;to;TO;O
;bolster;NN;O
;non-oil;NN;O
;sectors;NNS;O
;of;IN;O
;the;DT;O
;economy;NN;O
;and;CC;O
;foreign;JJ;O
;investment;NN;O
;.;.;O
Sentence: 10144;In;IN;O
;October;NNP;B-time
;2009;CD;O
;,;,;O
;Yemen;NNS;B-geo
;exported;VBN;O
;its;PRP$;O
;first;RB;O
;liquefied;VBN;O
;natural;JJ;O
;gas;NN;O
;as;IN;O
;part;NN;O
;of;IN;O
;this;DT;O
;diversification;NN;O
;effort;NN;O
;.;.;O
Sentence: 10145;In;IN;O
;January;NNP;B-time
;2010;CD;O
;,;,;O
;the;DT;O
;international;JJ;O
;community;NN;O
;established;VBN;O
;the;DT;O
;Friends;NNS;B-org
;of;IN;O
;Yemen;NNS;B-geo
;group;NN;O
;that;IN;O
;aims;NNS;O
;to;TO;O
;support;NN;O
;Yemen;NNS;B-geo
;'s;POS;O
;efforts;NNS;O
;towards;NNS;O
;economic;JJ;O
;and;CC;O
;political;JJ;O
;reform;NN;O
;,;,;O
;and;CC;O
;in;IN;O
;August;NNP;B-time
;2010;CD;O
;the;DT;O
;IMF;NN;B-org
;approved;VBN;O
;a;DT;O
;three-year;JJ;O
;$;$;O
;370;CD;O
;million;CD;O
;program;NN;O
;to;TO;O
;further;RB;O
;this;DT;O
;effort;NN;O
;.;.;O
Sentence: 10146;Despite;IN;O
;these;DT;O
;ambitious;JJ;O
;endeavors;NNS;O
;,;,;O
;Yemen;NNS;B-geo
;continues;VBZ;O
;to;TO;O
;face;NN;O
;difficult;JJ;O
;long;RB;O
;term;NN;O
;challenges;NNS;O
;,;,;O
;including;VBG;O
;declining;VBG;O
;water;NN;O
;resources;NNS;O
;and;CC;O
;a;DT;O
;high;JJ;O
;population;NN;O
;growth;NN;O
;rate;NN;O
;.;.;O
Sentence: 10147;Singapore;NNP;B-org
;was;VBD;O
;founded;VBN;O
;as;IN;O
;a;DT;O
;British;JJ;B-gpe
;trading;NN;O
;colony;NN;O
;in;IN;O
;1819;CD;B-time
;.;.;O
Sentence: 10148;It;PRP;O
;joined;VBD;O
;the;DT;O
;Malaysian;JJ;B-gpe
;Federation;NN;B-org
;in;IN;O
;1963;CD;B-time
;but;CC;O
;separated;VBN;O
;two;CD;O
;years;NNS;O
;later;RB;O
;and;CC;O
;became;VBD;O
;independent;JJ;O
;.;.;O
Sentence: 10149;Singapore;NNP;B-org
;subsequently;RB;O
;became;VBD;O
;one;CD;O
;of;IN;O
;the;DT;O
;world;NN;O
;'s;POS;O
;most;JJS;O
;prosperous;JJ;O
;countries;NNS;O
;with;IN;O
;strong;JJ;O
;international;JJ;O
;trading;NN;O
;links;NNS;O
;(;(;O
;its;PRP$;O
;port;NN;O
;is;VBZ;O
;one;CD;O
;of;IN;O
;the;DT;O
;world;NN;O
;'s;POS;O
;busiest;NN;O
;in;IN;O
;terms;NNS;O
;of;IN;O
;tonnage;NN;O
;handled;VBN;O
;););O
;and;CC;O
;with;IN;O
;per;IN;O
;capita;NN;O
;GDP;NNP;B-obj
;equal;JJ;O
;to;TO;O
;that;IN;O
;of;IN;O
;the;DT;O
;leading;VBG;O
;nations;NNS;O
;of;IN;O
;Western;JJ;B-geo
;Europe;NNP;I-geo
;.;.;O
